workerid,proliferate.condition,accuracy,category,cond,conj1,conj1_num,conj2,conj2_num,dataType,internal_node_id,item,response,rt,stimulus,text,time_elapsed,trial_index,trial_type,error
1660,Main,,instructions,,,,,,,0.0-1.0,, ,9088,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,10681,1,html-keyboard-response,
1660,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.0,71,['is'],,,"Ellen %is,are% renovating the historic building.",15056,2,cloze,
1660,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.1,46,['are'],,,"Those painters %is,are% using the art studio.",19242,3,cloze,
1660,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.2,49,['are'],,,"Those parents %is,are% taking care of the babies.",23774,4,cloze,
1660,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.3,43,['are'],,,"Those kids %is,are% building the tree house.",28357,5,cloze,
1660,Main,,,S,Kim,S,,,Filler,0.0-2.0-0.4,60,['is'],,,"Kim %is,are% cataloging the library collection.",31709,6,cloze,
1660,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.5,70,['is'],,,"Joey %is,are% developing the game software.",33891,7,cloze,
1660,Main,,,SS,Zeynab,S,Emma,S,Critical,0.0-2.0-0.6,14,['is'],,,"Either Zeynab or Emma %is,are% proofreading the manuscripts.",37474,8,cloze,
1660,Main,,,S,Bill,S,,,Filler,0.0-2.0-0.7,59,['is'],,,"Bill %is,are% planning the conference.",39623,9,cloze,
1660,Main,,,SS,William,S,Jackie,S,Critical,0.0-2.0-0.8,2,['is'],,,"Either William or Jackie %is,are% drafting the important email.",42841,10,cloze,
1660,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.9,56,['is'],,,"Peter %is,are% composing the annual report.",45040,11,cloze,
1660,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.10,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",48207,12,cloze,
1660,Main,,,SP,John,S,those boys,P,Critical,0.0-2.0-0.11,1,['are'],,,"Either John or those boys %is,are% interviewing the movie star.",51357,13,cloze,
1660,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.12,38,['are'],,,"These architects %is,are% designing the building's layout.",53255,14,cloze,
1660,Main,,,SP,Hank,S,those parents,P,Critical,0.0-2.0-0.13,24,['are'],,,"Either Hank or those parents %is,are% taking care of the babies.",55873,15,cloze,
1660,Main,,,PP,those economists,P,those statisticians,P,Critical,0.0-2.0-0.14,12,['are'],,,"Either those economists or those statisticians %is,are% analyzing the market trends.",61522,16,cloze,
1660,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.15,63,['is'],,,"Thomas %is,are% training at the sports center.",65470,17,cloze,
1660,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.16,58,['is'],,,"Alex %is,are% installing the security system.",68471,18,cloze,
1660,Main,,,PS,these teachers,P,Juan,S,Critical,0.0-2.0-0.17,11,['is'],,,"Either these teachers or Juan %is,are% making the admission decisions.",72004,19,cloze,
1660,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.18,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",75488,20,cloze,
1660,Main,,,P,those editors,P,,,Filler,0.0-2.0-0.19,39,['are'],,,"Those editors %is,are% proofreading the manuscripts.",78137,21,cloze,
1660,Main,,,PS,those lawyers,P,Peter,S,Critical,0.0-2.0-0.20,15,['is'],,,"Either those lawyers or Peter %is,are% handling the legal documents.",83187,22,cloze,
1660,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.21,54,['is'],,,"Zeynab %is,are% caring for the garden.",85737,23,cloze,
1660,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.22,73,['is'],,,"Hank %is,are% constructing the playground.",87904,24,cloze,
1660,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.23,50,['is'],,,"Mateo %is,are% organizing the charity event.",90586,25,cloze,
1660,Main,,,SS,Lydia,S,Liam,S,Critical,0.0-2.0-0.24,21,['is'],,,"Either Lydia or Liam %is,are% using the art studio.",92836,26,cloze,
1660,Main,,,S,Lydia,S,,,Filler,0.0-2.0-0.25,67,['is'],,,"Lydia %is,are% tailoring the costumes.",94837,27,cloze,
1660,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.26,34,['is'],,,"Both those designers and Brian %is,are% creating the fashion collection.",99486,28,cloze,
1660,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.27,45,['are'],,,"Those volunteers %is,are% sorting the books.",101552,29,cloze,
1660,Main,,,PS,those kids,P,Jimmy,S,Critical,0.0-2.0-0.28,18,['is'],,,"Either those kids or Jimmy %is,are% building the tree house.",104453,30,cloze,
1660,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.29,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",110585,31,cloze,
1660,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.30,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",113386,32,cloze,
1660,Main,,,SS,Alex,S,Noah,S,Critical,0.0-2.0-0.31,16,['is'],,,"Either Alex or Noah %is,are% recording the solar eclipse.",116468,33,cloze,
1660,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.32,33,['is'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",119068,34,cloze,
1660,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.33,68,['is'],,,"Liam %is,are% solving the mystery case.",121050,35,cloze,
1660,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.34,32,['is'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",124184,36,cloze,
1660,Main,,,SS,Melissa,S,Patrick,S,Critical,0.0-2.0-0.35,8,['is'],,,"Either Melissa or Patrick %is,are% fixing the wiring issues.",126717,37,cloze,
1660,Main,,,SP,Harry,S,those detectives,P,Critical,0.0-2.0-0.36,3,['are'],,,"Either Harry or those detectives %is,are% investigating the crime scene.",129267,38,cloze,
1660,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.37,62,['is'],,,"Carlos %is,are% painting the mural.",131167,39,cloze,
1660,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.38,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",133284,40,cloze,
1660,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.39,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",138384,41,cloze,
1660,Main,,,SS,Mateo,S,Lin,S,Critical,0.0-2.0-0.40,13,['is'],,,"Either Mateo or Lin %is,are% designing the building's layout.",140566,42,cloze,
1660,Main,,,PP,those art students,P,those illustrators,P,Critical,0.0-2.0-0.41,25,['are'],,,"Either those art students or those illustrators %is,are% sketching the concept art.",144066,43,cloze,
1660,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.42,64,['is'],,,"Maria %is,are% producing the documentary film.",146500,44,cloze,
1660,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.43,55,['is'],,,"Emma %is,are% resolving the network issues",149500,45,cloze,
1660,Main,,,PP,those managers,P,those staff members,P,Critical,0.0-2.0-0.44,10,['are'],,,"Either those managers or those staff members %is,are% writing the end-of-year report.",151749,46,cloze,
1660,Main,,,SS,Hasan,S,Yuki,S,Critical,0.0-2.0-0.45,20,['is'],,,"Either Hasan or Yuki %is,are% sorting the books.",154419,47,cloze,
1660,Main,,,SP,Lisa,S,those children,P,Critical,0.0-2.0-0.46,5,['are'],,,"Either Lisa or those children %is,are% preparing dinner.",158131,48,cloze,
1660,Main,,,S,Yuki,S,,,Filler,0.0-2.0-0.47,66,['is'],,,"Yuki %is,are% evaluating the scholarship applications.",160399,49,cloze,
1660,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.48,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",163399,50,cloze,
1660,Main,,,SP,Ellen,S,those athletes,P,Critical,0.0-2.0-0.49,23,['is'],,,"Either Ellen or those athletes %is,are% working out at the gym.",165878,51,cloze,
1660,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.50,52,['is'],,,"Elias %is,are% leading the scientific research.",168698,52,cloze,
1660,Main,,,PP,those police officers,P,those detectives,P,Filler,0.0-2.0-0.51,28,['are'],,,"Both those police officers and those detectives %is,are% investigating the crime scene.",170865,53,cloze,
1660,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.52,53,['is'],,,"Pedro %is,are% editing the academic journal.",172764,54,cloze,
1660,Main,,,PP,these surgeons,P,those nurses,P,Critical,0.0-2.0-0.53,17,['are'],,,"Either these surgeons or those nurses %is,are% attending to the patients.",175298,55,cloze,
1660,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.54,65,['is'],,,"Hasan %is,are% decorating the gallery.",177147,56,cloze,
1660,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.55,42,['are'],,,"Those nurses %is,are% attending to the patients.",179313,57,cloze,
1660,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.56,48,['are'],,,"Those athletes %is,are% working out at the gym.",181631,58,cloze,
1660,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.57,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",183768,59,cloze,
1660,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.58,72,['is'],,,"Ali %is,are% cooking the festive meal.",188661,60,cloze,
1660,Main,,,SS,Brian,S,Jamaal,S,Critical,0.0-2.0-0.59,9,['is'],,,"Either Brian or Jamaal %is,are% creating the fashion collection.",192630,61,cloze,
1660,Main,,,SP,Andy,S,those farmers,P,Critical,0.0-2.0-0.60,22,['are'],,,"Either Andy or those farmers %is,are% tending to the crops.",194414,62,cloze,
1660,Main,,,PS,those plumbers,P,David,S,Critical,0.0-2.0-0.61,6,['is'],,,"Either those plumbers or David %is,are% fixing the leaking pipe.",197580,63,cloze,
1660,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.62,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",202246,64,cloze,
1660,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.63,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",205179,65,cloze,
1660,Main,,,PS,these research assistants,P,Fatima,S,Critical,0.0-2.0-0.64,7,['is'],,,"Either these research assistants or Fatima %is,are% conducting the experiments.",207380,66,cloze,
1660,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.65,44,['are'],,,"Those tailors %is,are% sewing the dresses.",210013,67,cloze,
1660,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.66,51,['is'],,,"Lin %is,are% reviewing the project proposals.",212509,68,cloze,
1660,Main,,,S,Andy,S,,,Filler,0.0-2.0-0.67,69,['is'],,,"Andy %is,are% capturing the wildlife in photographs.",215363,69,cloze,
1660,Main,,,SP,Hanako,S,those mechanics,P,Critical,0.0-2.0-0.68,4,['are'],,,"Either Hanako or those mechanics %is,are% repairing the truck engine.",217661,70,cloze,
1660,Main,,,P,those lawyers,P,,,Filler,0.0-2.0-0.69,40,['are'],,,"Those lawyers %is,are% handling the legal documents.",219611,71,cloze,
1660,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.70,47,['are'],,,"Those farmers %is,are% tending to the crops.",221962,72,cloze,
1660,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.71,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",224843,73,cloze,
1660,Main,,,SP,Thomas,S,those tailors,P,Critical,0.0-2.0-0.72,19,['are'],,,"Either Thomas or those tailors %is,are% sewing the dresses.",226677,74,cloze,
1660,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '24', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'Yes', 'education': 'Hold a higher degree', 'other-language': ''}",20349,,,247092,75,survey,
1660,Main,,thanks,,,,,,,0.0-4.0,,0,1883,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,248979,76,html-button-response,
1632,Main,,irb,,,,,,,0.0-0.0,,0,10441,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,10449,0,html-button-response,
1632,Main,,instructions,,,,,,,0.0-1.0,, ,5543,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,15993,1,html-keyboard-response,
1632,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.0,58,['is'],,,"Alex %is,are% installing the security system.",21407,2,cloze,
1632,Main,,,PP,those trainers,P,those athletes,P,Critical,0.0-2.0-0.1,23,['are'],,,"Either those trainers or those athletes %is,are% working out at the gym.",26268,3,cloze,
1632,Main,,,SP,Hossein,S,those illustrators,P,Critical,0.0-2.0-0.2,25,['are'],,,"Either Hossein or those illustrators %is,are% sketching the concept art.",32030,4,cloze,
1632,Main,,,PP,those police officers,P,those detectives,P,Filler,0.0-2.0-0.3,28,['are'],,,"Both those police officers and those detectives %is,are% investigating the crime scene.",36795,5,cloze,
1632,Main,,,SS,Krishna,S,Amir,S,Critical,0.0-2.0-0.4,12,['is'],,,"Either Krishna or Amir %is,are% analyzing the market trends.",40672,6,cloze,
1632,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.5,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",44744,7,cloze,
1632,Main,,,SS,Hank,S,Pedro,S,Critical,0.0-2.0-0.6,24,['is'],,,"Either Hank or Pedro %is,are% taking care of the babies.",48024,8,cloze,
1632,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.7,54,['is'],,,"Zeynab %is,are% caring for the garden.",51256,9,cloze,
1632,Main,,,SS,Alex,S,Noah,S,Critical,0.0-2.0-0.8,16,['is'],,,"Either Alex or Noah %is,are% recording the solar eclipse.",54869,10,cloze,
1632,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.9,51,['is'],,,"Lin %is,are% reviewing the project proposals.",58148,11,cloze,
1632,Main,,,S,Kim,S,,,Filler,0.0-2.0-0.10,60,['is'],,,"Kim %is,are% cataloging the library collection.",61358,12,cloze,
1632,Main,,,S,Yuki,S,,,Filler,0.0-2.0-0.11,66,['is'],,,"Yuki %is,are% evaluating the scholarship applications.",64285,13,cloze,
1632,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.12,53,['is'],,,"Pedro %is,are% editing the academic journal.",67204,14,cloze,
1632,Main,,,PP,these professors,P,those students,P,Critical,0.0-2.0-0.13,2,['are'],,,"Either these professors or those students %is,are% drafting the important email.",70683,15,cloze,
1632,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.14,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",73154,16,cloze,
1632,Main,,,P,those editors,P,,,Filler,0.0-2.0-0.15,39,['are'],,,"Those editors %is,are% proofreading the manuscripts.",76191,17,cloze,
1632,Main,,,S,Andy,S,,,Filler,0.0-2.0-0.16,69,['is'],,,"Andy %is,are% capturing the wildlife in photographs.",79229,18,cloze,
1632,Main,,,PP,those administrators,P,these teachers,P,Critical,0.0-2.0-0.17,11,['are'],,,"Either those administrators or these teachers %is,are% making the admission decisions.",83050,19,cloze,
1632,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.18,50,['is'],,,"Mateo %is,are% organizing the charity event.",86175,20,cloze,
1632,Main,,,SP,Peter,S,those lawyers,P,Critical,0.0-2.0-0.19,15,['are'],,,"Either Peter or those lawyers %is,are% handling the legal documents.",90608,21,cloze,
1632,Main,,,P,those lawyers,P,,,Filler,0.0-2.0-0.20,40,['are'],,,"Those lawyers %is,are% handling the legal documents.",93386,22,cloze,
1632,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.21,72,['is'],,,"Ali %is,are% cooking the festive meal.",96691,23,cloze,
1632,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.22,62,['is'],,,"Carlos %is,are% painting the mural.",99861,24,cloze,
1632,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.23,65,['is'],,,"Hasan %is,are% decorating the gallery.",102899,25,cloze,
1632,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.24,45,['are'],,,"Those volunteers %is,are% sorting the books.",105521,26,cloze,
1632,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.25,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",109499,27,cloze,
1632,Main,,,SP,Sarah,S,those staff members,P,Critical,0.0-2.0-0.26,10,['are'],,,"Either Sarah or those staff members %is,are% writing the end-of-year report.",114192,28,cloze,
1632,Main,,,S,Lydia,S,,,Filler,0.0-2.0-0.27,67,['is'],,,"Lydia %is,are% tailoring the costumes.",117339,29,cloze,
1632,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.28,44,['are'],,,"Those tailors %is,are% sewing the dresses.",119732,30,cloze,
1632,Main,,,SP,Lisa,S,those children,P,Critical,0.0-2.0-0.29,5,['are'],,,"Either Lisa or those children %is,are% preparing dinner.",125579,31,cloze,
1632,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.30,64,['is'],,,"Maria %is,are% producing the documentary film.",128885,32,cloze,
1632,Main,,,S,Bill,S,,,Filler,0.0-2.0-0.31,59,['is'],,,"Bill %is,are% planning the conference.",131876,33,cloze,
1632,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.32,71,['is'],,,"Ellen %is,are% renovating the historic building.",135155,34,cloze,
1632,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.33,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",139245,35,cloze,
1632,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.34,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",142275,36,cloze,
1632,Main,,,PS,those boys,P,John,S,Critical,0.0-2.0-0.35,1,['are'],,,"Either those boys or John %is,are% interviewing the movie star.",145892,37,cloze,
1632,Main,,,SP,Zeynab,S,those editors,P,Critical,0.0-2.0-0.36,14,['are'],,,"Either Zeynab or those editors %is,are% proofreading the manuscripts.",148686,38,cloze,
1632,Main,,,SS,Hasan,S,Yuki,S,Critical,0.0-2.0-0.37,20,['is'],,,"Either Hasan or Yuki %is,are% sorting the books.",153206,39,cloze,
1632,Main,,,PS,these research assistants,P,Fatima,S,Critical,0.0-2.0-0.38,7,['are'],,,"Either these research assistants or Fatima %is,are% conducting the experiments.",157343,40,cloze,
1632,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.39,70,['is'],,,"Joey %is,are% developing the game software.",160679,41,cloze,
1632,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.40,52,['is'],,,"Elias %is,are% leading the scientific research.",163599,42,cloze,
1632,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.41,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",166809,43,cloze,
1632,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.42,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",169659,44,cloze,
1632,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.43,33,['are'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",172633,45,cloze,
1632,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.44,47,['are'],,,"Those farmers %is,are% tending to the crops.",174533,46,cloze,
1632,Main,,,PP,these interior designers,P,these architects,P,Critical,0.0-2.0-0.45,13,['are'],,,"Either these interior designers or these architects %is,are% designing the building's layout.",179288,47,cloze,
1632,Main,,,SS,Hanako,S,George,S,Critical,0.0-2.0-0.46,4,['is'],,,"Either Hanako or George %is,are% repairing the truck engine.",186614,48,cloze,
1632,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.47,68,['is'],,,"Liam %is,are% solving the mystery case.",190203,49,cloze,
1632,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.48,49,['are'],,,"Those parents %is,are% taking care of the babies.",192404,50,cloze,
1632,Main,,,SS,Bill,S,Kim,S,Critical,0.0-2.0-0.49,17,['is'],,,"Either Bill or Kim %is,are% attending to the patients.",196267,51,cloze,
1632,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.50,38,['are'],,,"These architects %is,are% designing the building's layout.",198464,52,cloze,
1632,Main,,,SP,Lydia,S,those painters,P,Critical,0.0-2.0-0.51,21,['are'],,,"Either Lydia or those painters %is,are% using the art studio.",201667,53,cloze,
1632,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.52,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",204232,54,cloze,
1632,Main,,,SP,Andy,S,those farmers,P,Critical,0.0-2.0-0.53,22,['are'],,,"Either Andy or those farmers %is,are% tending to the crops.",207340,55,cloze,
1632,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.54,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",209672,56,cloze,
1632,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.55,56,['is'],,,"Peter %is,are% composing the annual report.",212718,57,cloze,
1632,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.56,55,['is'],,,"Emma %is,are% resolving the network issues",215607,58,cloze,
1632,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.57,63,['is'],,,"Thomas %is,are% training at the sports center.",218385,59,cloze,
1632,Main,,,SP,Brian,S,those designers,P,Critical,0.0-2.0-0.58,9,['are'],,,"Either Brian or those designers %is,are% creating the fashion collection.",221564,60,cloze,
1632,Main,,,PS,those plumbers,P,David,S,Critical,0.0-2.0-0.59,6,['are'],,,"Either those plumbers or David %is,are% fixing the leaking pipe.",224202,61,cloze,
1632,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.60,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",227185,62,cloze,
1632,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.61,48,['are'],,,"Those athletes %is,are% working out at the gym.",228983,63,cloze,
1632,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.62,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",232482,64,cloze,
1632,Main,,,PS,those kids,P,Jimmy,S,Critical,0.0-2.0-0.63,18,['are'],,,"Either those kids or Jimmy %is,are% building the tree house.",234710,65,cloze,
1632,Main,,,SP,Melissa,S,those electricians,P,Critical,0.0-2.0-0.64,8,['are'],,,"Either Melissa or those electricians %is,are% fixing the wiring issues.",237136,66,cloze,
1632,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.65,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",239405,67,cloze,
1632,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.66,43,['are'],,,"Those kids %is,are% building the tree house.",241469,68,cloze,
1632,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.67,42,['are'],,,"Those nurses %is,are% attending to the patients.",243660,69,cloze,
1632,Main,,,PP,these fashion designers,P,those tailors,P,Critical,0.0-2.0-0.68,19,['are'],,,"Either these fashion designers or those tailors %is,are% sewing the dresses.",247683,70,cloze,
1632,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.69,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",249975,71,cloze,
1632,Main,,,PP,the team of police officers,P,those detectives,P,Critical,0.0-2.0-0.70,3,['are'],,,"Either the team of police officers or those detectives %is,are% investigating the crime scene.",255429,72,cloze,
1632,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.71,46,['are'],,,"Those painters %is,are% using the art studio.",257321,73,cloze,
1632,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.72,73,['is'],,,"Hank %is,are% constructing the playground.",260446,74,cloze,
1632,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '47', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'Yes', 'education': 'Graduated college', 'other-language': ''}",19388,,,279898,75,survey,
1632,Main,,thanks,,,,,,,0.0-4.0,,0,1872,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,281771,76,html-button-response,
1671,Main,,irb,,,,,,,0.0-0.0,,0,3155,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,3168,0,html-button-response,
1671,Main,,instructions,,,,,,,0.0-1.0,, ,3975,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,7148,1,html-keyboard-response,
1671,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.0,52,['is'],,,"Elias %is,are% leading the scientific research.",10725,2,cloze,
1671,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.1,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",13934,3,cloze,
1671,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.2,50,['is'],,,"Mateo %is,are% organizing the charity event.",17681,4,cloze,
1671,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.3,64,['is'],,,"Maria %is,are% producing the documentary film.",20432,5,cloze,
1671,Main,,,PS,those mechanics,P,Hanako,S,Critical,0.0-2.0-0.4,4,['is'],,,"Either those mechanics or Hanako %is,are% repairing the truck engine.",27810,6,cloze,
