experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the adoption preparation course or subsequent training	has	have	Sing	prepare	aux	It's a minefield that I do not feel the adoption preparation course or subsequent training has really prepared us for.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	1	Sing	Not Pronoun	I or rather my body	has	have	Sing	have	root	I or rather my body still has a lot of work to do because I have been badly beaten up over the years and especially recently.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	the all new story based Champion Mode or as one of more than 50 legends or future champions	battle	battle		battle	root	As per official description, the all new story based Champion Mode or as one of more than 50 legends or future champions, battle your way to the top in the boxing revolution that builds upon the best in class gameplay and physics engine of the critically acclaimed Fight Night Round 4.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the large overpayment or liability	has	have	Sing	arise	aux	Certain actions are required in order to reconcile why the large overpayment or liability has arisen.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the taxpayer or agent	has	have	Sing	provide	aux	Also, any differences should be reconciled where the taxpayer or agent has provided their own calculation in boxes 1 and 2 of the Tax Calculation Summary page TCS 1 on the core return, or in supplementary information.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the large liability or overpayment	arises	arise	Sing	arise	advcl:relcl	If those actions do not reveal any capture errors have been made (using the information contained within the return), the calculation should be checked and an attempt should be made to reconcile why the large liability or overpayment arises.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your favorite hotel or resort	is	be	Sing	what	cop	8. What is your favorite hotel or resort?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Cooperation and Development Center , or " CoDev " , at EPFL in Lausanne	is	be	Sing	offer	aux	The Cooperation and Development Center, or "CoDev", at EPFL in Lausanne is offering a Massive Open Online Course (MOOC) on Technology Innovation for Sustainable Development.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Manipulation under anaesthesia , or medically assisted manipulation ,	has	have	Sing	have	root	Manipulation under anaesthesia, or medically assisted manipulation, has not enough evidence to make any confident recommendation.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	men or women	have	have	Plur	have	csubj	It is not clear whether men or women have higher rates of low back pain.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your product or service	does	do	Sing	meet	aux	Sometimes the answer is simply not there and you lose the sale because users have to assume that your product or service doesn't meet their needs if you don't tell them the specifics.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	has	have	Sing	suffer	aux	If you or a loved one has suffered an injury or wrongful death in an automobile accident, do not hesitate to contact our office at (281) 861-2600 for an appointment.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	reacts	react	Sing	react	advcl:relcl	These facets enable a reader to understand how the character relates to the tale, and why he or she reacts in certain ways.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an exemption or exclusion from such registration	exists	exist	Sing	exist	conj	This Web site is not a solicitation or offer to sell securities or investment advisory services except, where applicable, in states where we are registered or where an exemption or exclusion from such registration exists.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	go	aux	If so, how do you tell your friend that he or she is going to turn into a werewolf on the next full moon?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	becomes	become	Sing	become	advcl	In the typical African countries, it is believed that one of the attributes of a well nurtured and cultured child is to know how to do these things which they believe is part of the pride of such child when he or she becomes an adult.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	primary controls or contingency measures	do	do	Plur	result	aux	If primary controls or contingency measures don’t result in effective control, the approved Dust Control Plan must be revised.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The silt load or content	is	be	Sing	limit	cop	The silt load or content is within acceptable limits.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	When a department inspector finds a condition that is non-compliant, he or she has a duty to issue either a Opportunity to Correct (OTC) or an Notice of Violation (NOV).	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or two of those	are	be	Plur	go	aux	And obviously the more opportunities you have to do that, the greater chance that one or two of those are going to succeed and set things up.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Owen or Julian	wins	win	Sing	win	conj	If he finishes above Filipe and Adriano he will become world champion as long as he doesn’t finishes 13th or lower and Owen or Julian wins it.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	becomes	become	Sing	become	conj	The actual apron additionally charge adjudge if the adeptness of advocate may be acclimated at any time, or alone back he or she becomes incapacitated.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	accept	aux	And if he or she doesn’t accept anyone alleged as alternate, it’s time to accomplish that election.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	his frank assessments or opinions	make	make	Plur	make	advcl	He is gregarious and very popular, but largely unconcerned by what others think and is unapologetic if his frank assessments or opinions make others around him miserable.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your neighbor or friend	has	have	Sing	buy	aux	Don’t buy the type of living room furniture that your neighbor or friend has bought.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the smartphone or tablet	shows	show	Sing	show	conj	With a special app for free users can watch films and aside the smartphone or tablet shows subtitles or sign language.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Socialism ( or communism )	means	mean	Sing	mean	root	Socialism (or communism) means ‘common ownership’ of the means of life.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a law or constitution	declare	declare		declare	csubj	For the community to own the means of life it is neither sufficient nor necessary for a law or constitution to declare their common ownership.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	completes	complete	Sing	complete	acl:relcl	An individual may derive purpose in life from the work that he or she completes.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	set	set	Sing	set	acl:relcl	An individual must believe that he or she is capable of performing well at work and exceeding the goals that he or she set.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Traumatic brain injury , or TBI ,	is	be	Sing	injury	cop	Traumatic brain injury, or TBI, is a signature injury of the Iraq war.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An update or an announcemnt here and there	is	be	Sing	thing	cop	An update or an announcemnt here and there is one thing, but for your entire stream of posts to be 140-character bits like that?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the reader or the writer	wants	want	Sing	want	acl:relcl	This is because books or documents can often be carried from one place to another where the reader or the writer wants to use it.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Arts forms or history	helps	help	Sing	help	root	Arts forms or history helps to discover the economic activities, religious beliefs, culture and political power a group of people had in the past.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	she or he	feels	feel	Sing	feel	acl	Should you do that, you create a baby of that turns into extraordinarily dependent and is afraid to attempt to do something as a result of she or he feels so insufficient.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	she or he	has	have	Sing	skill	aux	This, nonetheless, is totally different than pity, which signifies that you’re feeling sorry for the kid relatively than soothing her or him for the discomfort she or he has skilled.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your shower or bathtub	Does	do	Sing	feel	aux	Does your shower or bathtub feel like it’s overflowing with shampoo bottles and conditioners?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A glass of Soave Classico paired with local cheeses such as Monte Veronese or , why not , a sweet wine like Recioto ,	are	be	Plur	background	cop	A glass of Soave Classico paired with local cheeses such as Monte Veronese or, why not, a sweet wine like Recioto, are the ideal background to start a romantic dinner.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A cryptocurrency exchange , or cryptoexchange ,	is	be	Sing	website	cop	A cryptocurrency exchange, or cryptoexchange, is a website which allows the buying, selling, and trading of a cryptocurrency for.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the coil formation , or symmetrical triangle ,	appears	appear	Sing	appear	root	Also, the coil formation, or symmetrical triangle, appears while prices trade in continually narrower ranges, forming uptrend and downtrend lines.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the treasure buried in a field or the pearl of great price that you are seeking	is	be	Sing	what	cop	What is the treasure buried in a field or the pearl of great price that you are seeking?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	fall	aux	Police are asking anyone who believes he or she has fallen victim to similar crimes involving Eline to contact Detective T. Shockley at (302) 856-5850, ext. 257, or by utilizing the DSP Mobile Crime Tip Application available to download at: http://www.delaware.gov/apps/.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	SEO or Search Engine Optimisation	is	be	Sing	name	cop	SEO or Search Engine Optimisation is the name given to activity where an attempt to improve search engine rankings is done.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	make	aux	When a piece does well under the hammer, and the specialist knows he or she has made the right decision, the feeling is unparalleled.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Forex or foreign exchange	is	be	Sing	market	cop	Forex or foreign exchange is the largest trading market and.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the claim or cause of action	arises	arise	Sing	arise	advcl	Any cause of action or claim you may have with respect to the site (including but not limited to the purchase of Black Gold products) must be commenced within one (1) year after the claim or cause of action arises.	c4-train.00001-of-01024_parsed_xaa.conllu
