experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Your customers and / or shareholders	are	be	Plur	conduct	aux	Your customers and/or shareholders are conducting “sustainability supplier assessments”, but they go way beyond your Environmental Management System (EMS).	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	is	be	Sing	struggle	aux	If you or a loved one is struggling with cocaine abuse or addiction and looking for a good program in Florida, there are a few things to keep in mind while choosing a program.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	is	be	Sing	struggle	aux	If you or a loved one is struggling with cocaine, please call us now at (844) 299-0618 for more information on Florida programs for cocaine addiction.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone in your family	suffers	suffer	Sing	suffer	advcl	If you or someone in your family suffers from addiction (drugs or alcohol), join us as we hear from local experts, gain resources and share stories.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hanukkah , or the Festival of Rededication ,	celebrates	celebrate	Sing	celebrate	root	Hanukkah, or the Festival of Rededication, celebrates the rededication of the Temple in Jerusalem after its defilement by the Syrian Greeks in 164 BCE.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	the last 20 days or so	being	be		degree	cop	Our average temperature has been over 90 degrees, with the last 20 days or so being over 100 degrees.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the mature virus particles , or virions ,	become	become	Plur	become	root	When some orthopoxviruses infect cells the mature virus particles, or virions, become embedded within large cytoplasmic matrices called A-type inclusions (ATIs).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the mum or dad	dies	die	Sing	die	advcl	In case the mum or dad dies an untimely death, the child’s deam of higher studies or a plan for an honest marriage of the kid might get jeopardised.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	uses	use	Sing	use	advcl	Participants enrolled on Stratum II of the study will be asked to look straight forward while he or she uses the CRADLE application (using the best method determined from Stratum I).	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	has	have	Sing	experience	aux	If you or someone you know has experienced a sexual assault, caring, trained nurses in the La Porte Hospital Emergency Department are here to help.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a dybbuk ( or dibbuk )	is	be	Sing	spirit	cop	In Jewish folklore, a dybbuk (or dibbuk) is the spirit or soul of a dead person that enters a living body and takes possession of it.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Kolovrat or kolowrat ( also Colovrat , sometimes anglicized as Collowrath )	means	mean	Sing	mean	root	Kolovrat or kolowrat (also Colovrat, sometimes anglicized as Collowrath) means spinning wheel in a number of Slavic languages (contemporary or archaic meaning): 'kolo' means 'wheel', 'vrat' is the stem for 'turning/spinning/etc.'	c4-train.00001-of-01024_parsed_xac.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	Either RF or LF	platoon	platoon	Plur	platoon	root	Either RF or LF then platoon with frequent off days in the OF spot Jones isn’t playing with Ibanez,Broussard,maybe Bloomquistwith Ibanez getting the nod when Jones needs a day off.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the lid , or resistance level , for oil	seems	seem	Sing	seem	root	And the lid, or resistance level, for oil seems to be around $55 a barrel; that’s the price that spurs US shale producers to ramp up production.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Xi'an metro or Xian subway	is	be	Sing	construction	cop	Currently Xi'an metro or Xian subway is still under construction.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Tolbert or Valencia ( shocking , I know )	playing	play		play	advcl	Cuddyer is so dreadful against RHP that he should be benched altogether, with Tolbert or Valencia (shocking, I know) playing 3B in his place (or Punto if their numbers are a result of a small sample size, since Punto’s hitting vs RHP is similar to Cuddyer’s but his defense at 3B is vastly superior).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Paypoint or Paypal	do	do	Plur	divulge	aux	At no point do Paypoint or Paypal divulge any of your financial details to Cable Ties Online/Beal UK Ltd.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	caulk or chinking	has	have	Sing	split	aux	For spots where caulk or chinking has split or pulled away from the logs, you should re-apply.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	a large monitor or multiple monitors	is	be	Sing	must	cop	If you are in a similar field or if you are going to use different applications simultaneously, a large monitor or multiple monitors is a must (I've gotten used to working with two large monitors and I don't think I can ever work for a long period on a small screen now even for a simple essay).	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	are	be	Sing	pain	cop	If you or a loved one are in pain due to a defective product in San Antonio, contact a skilled product liability lawyer to seek the compensation that you need.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the unassuming Kunst Oase – or art oasis –	is	be	Sing	citadel	cop	Located on Hohenzollernstrasse in Munich’s trendy Schwabing district, the unassuming Kunst Oase – or art oasis – is a citadel of antique rarities.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	a year or two	goes	go	Sing	go	advcl	As a year or two goes by, infections can develop that create a painful situation and lead to dental emergencies.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Convolutional Neural Network , or CNN	is	be	Sing	algorithm	cop	A Convolutional Neural Network, or CNN, is a machine learning algorithm that uses multiple layers which "vote" on what the output should be based on the output of previous layers.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your friends or family members	have	have	Plur	have	advcl	And you can go a lot higher than that when counting your bonus dollars, especially if your friends or family members have excellent credit and are travel enthusiasts.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	read	aux	One can write notes either in the novel he or she is reading or in a separate notebook.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you love	have	have	Sing	suffer	aux	If you or someone you love have suffered a traumatic brain injury (TBI), LearningRx® may have a program that can help improve your life.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the idea , or ideal , of a garden	has	have	Sing	inspire	aux	I have never forgotten the intensity of that garden - mine without the slightest effort on my part, a gift ... a gift for life because the idea, or ideal, of a garden has inspired me in one way or another ever since.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	spot lights or in - ground lights	illuminate	illuminate	Plur	illuminate	root	For example, spot lights or in-ground lights illuminate artwork or landscaping.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your optometrist or ophthalmologist	tests	test	Sing	test	root	At your yearly eye exam, your optometrist or ophthalmologist tests your eyesight and eye health.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	has	have	Sing	suffer	aux	If you or a loved one has suffered from elder abuse in a nursing home, Knoxville elder abuse lawyer Mark Hartsoe may be able to provide legal representation in a claim or lawsuit.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Reit or Real Estate Investment Trust	is	be	Sing	what	cop	What is a Reit or Real Estate Investment Trust?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your home or business	has	have	Sing	have	advcl	If your home or business has a mold problem, we can inspect and assess your property and use our specialized training, equipment, and expertise to remediate your mold infestation.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A scope , or telescopic sight ,	is	be	Sing	telescope	cop	A scope, or telescopic sight, is actually a miniature refracting telescope which is mounted atop a firearm.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	go	aux	It is very important that the student ought to be motivated and he or she is going to be mentally relaxed to be able to perform the brainstorming for your term paper writing.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	When one makes the choice to get an essay from experts he or she has a superb chance to acquire an exceptional experience.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	sweeter flavors , or flavors such as mint ,	tend	tend	Plur	tend	advcl	Flavors such as sour, spicy and bitter will also enhance alertness, whereas sweeter flavors, or flavors such as mint, tend to produce a calming effect.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Any personal information or video and textual content that you voluntarily disclose online ( on discussion boards , in messages and comments , within your public profile page , etc. )	becomes	become	Sing	become	root	Any personal information or video and textual content that you voluntarily disclose online (on discussion boards, in messages and comments, within your public profile page, etc.) becomes publicly available and can be collected and used by others.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Most calendar programs or apps	allow	allow	Plur	allow	root	Most calendar programs or apps allow you to create multiple calendars.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	The fan or blades of the windmill	are	be	Plur	foot	cop	The fan or blades of the windmill are 6-8 feet in diameter.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	businesses ( or SD - WAN providers )	need	need	Plur	need	root	If there’s a network problem, businesses (or SD-WAN providers) need to know where the problem is occurring – whether it’s in a service provider’s network they have a relationship with or in the public Internet.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	at most one or two	joining	join		join	advcl	At the level of monthly meetings, or even lower preparatory meetings, the effect would be highly individual (and sometimes invisible) at all dates from 1700, with at most one or two joining or leaving each local meeting in any year.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Reverend Moon or Hak Ja Han	spout	spout		spout	ccomp	I never heard Reverend Moon or Hak Ja Han spout any words that were hateful.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	apprentices or student learners who are 16 or 17	perform	perform		perform	ccomp	The following occupations allow for apprentices or student learners who are 16 or 17 to perform duties or operate machinery otherwise deemed hazardous:	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Lay men or women	lead	lead	Plur	lead	appos	Flow: Lay men or women lead hymns, prayer, announcements, Scripture readings.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	night blindness or poor vision in the dark	is	be	Sing	sign	cop	Carrots are an excellent source of beta carotene, which the body converts into vitamin A...and night blindness or poor vision in the dark is usually a sign of a deficiency of vitamin A!	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	root	For a patent lawyer houston to be successful, he or she needs to have a tremendous amount of knowledge.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Personal Pronoun	your partner or those around you	do	do	Plur	want	aux	First, ask why your partner or those around you don’t want you to do it?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A self drive minibus or MPV	is	be	Sing	option	cop	A self drive minibus or MPV is a great option for those who decide to travel to Tewkesbury as part of a group.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Master ’s Degree or CPA Designation	Does	do	Sing	Matter	aux	Does a Master’s Degree or CPA Designation Matter in Accounting?	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you care about	is	be	Sing	use	aux	If you or someone you care about is using heroin (or cocaine), contact The Gardens at Lake Worth today at 844-357-3422.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Soko , or South Korean beauty	is	be	Sing	take	aux	With its fusion of Asian ancient beauty, forwarded with advanced biological science, Soko, or South Korean beauty is taking the West by storm.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	carbohydrates , or lack thereof ,	play	play	Plur	play	acl:relcl	To better understand why carb cycling works, it’s important that you understand the role carbohydrates, or lack thereof, play in weight loss.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the liver or muscle tissue	absorbs	absorb	Sing	absorb	ccomp	Carb cycling, when done correctly, facilitates this objective by ensuring that the liver or muscle tissue rapidly absorbs any ingested carbohydrates to replenish glycogen stores.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	FSH or follicle stimulating hormone	is	be	Sing	hormone	cop	FSH or follicle stimulating hormone is a hormone that signals the ovarian follicles in your ovaries to stimulate the growth of immature eggs or ova.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Anomalous propagation , or AP ,	is	be	Sing	form	cop	Anomalous propagation, or AP, is perhaps the most annoying form of clutter.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	new technologies or technology packages	have	have	Plur	have	acl:relcl	Help researchers to identify the causes of yield gaps and locations where new technologies or technology packages have greatest potential.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Some truffle exporters or delicatessen shops	sell	sell	Plur	sell	root	Some truffle exporters or delicatessen shops sell Chinese truffles in which extracts of the real Tuber melanosporum are introduced.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Operations research , or “ OR , ”	has	have	Sing	have	aux	Operations research, or “OR,” has had several false starts in economics, not unlike game theory or even behavioral economics (more on that next week).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a patient ’s illness or injury	seems	seem	Sing	seem	advcl	For providers of medical care, the key is to suspect a terrorist event if a patient’s illness or injury seems strange or unusual, and then to have a plan to address the situation.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	knowledge or the ability to learn other languages	increases	increase	Sing	increase	root	Moreover, knowledge or the ability to learn other languages increases the career opportunities, offering several job options.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a set internet site or page readily available for Norfolk Island specifically	be	be		be	xcomp	Dianabol Steroids seems to be preferred in Norfolk Island, however there does not appear to be a set internet site or page readily available for Norfolk Island specifically.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the donor or his proxy	has	have	Sing	give	aux	It is not morally acceptable if the donor or his proxy has not given explicit consent (no. 2296).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the in - built assumption or experience of objectivity / permanence	is	be	Sing	element	cop	When we think about it a bit more, it becomes obvious that the in-built assumption or experience of objectivity / permanence is not the only non-sensory element to our perceptual consciousness.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Farmington United Percussion Ensemble , or " FUPE " ,	is	be	Sing	ensemble	cop	Farmington United Percussion Ensemble, or "FUPE", is a performing arts ensemble that competes in the Michigan Color Guard Circuit (MCGC); which is a constituent of Winter Guard International (WGI).	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Which persons or undertakings	fulfill	fulfill	Plur	fulfill	root	Which persons or undertakings fulfill the “interested party” criterion?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Hungarian professional football club , or any other professional sport club	decides	decide	Sing	decide	ccomp	The same mentality probably prevails in Hungary, making it very unlikely that a Hungarian professional football club, or any other professional sport club, decides to submit a complaint alleging unlawful aid to, say, Puskás Akadémia FC due to the disproportionate distribution of subsidies under the tax benefit scheme.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	interdependent people or groups	differ	differ	Plur	differ	advcl	Organizational Behavior: Chapter 18 17 . • Occur when interdependent people or groups differ substantially from one another in status and influence or in values.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	wants	want	Sing	want	acl:relcl	• Occurs when nobody gets what he or she wants.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Collaboration or problem solving	are	be	Plur	form	cop	Organizational Behavior: Chapter 18 30 . • Collaboration or problem solving are forms of win- win conflict.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your client or their agent	interferes	interfere	Sing	interfere	advcl	If your client or their agent interferes with the carrying out of building works on the site, you will not be responsible for any costs or delays resulting from their actions.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	corrosion or mineral buildup	occurs	occur	Sing	occur	advcl	The valves commonly can be opened for cleaning and service if corrosion or mineral buildup occurs.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	fennel or squash	are	be	Plur	root	cop	Chop up your veggies (carrots, parsnips, potatoes, yams -- fennel or squash are not roots, but work too -- mix in whatever proportions you desire) into about 1/2 inch pieces and lay them out on a tray coated with a teensy bit of olive oil (just enough so they don't stick) and a bit of salt.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a student or a member of the university faculty or staff	believes	believe	Sing	believe	advcl	If a student or a member of the university faculty or staff believes a citation for a parking or other violation is unwarranted, an appeal may be made to the University Parking and Traffic Appeals Committee.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	other male or women of all ages	spots	spot	Sing	spot	conj	A person's design impression will become a lot more favored by every single day in case a selected particular person works having a publicize custom logo dog pen as well as other male or women of all ages spots them in addition would make knowledgeable a couple of person's enterprise, merchandise or net organization solutions.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	such a clear regulation or individual agreement	does	do	Sing	exist	aux	If such a clear regulation or individual agreement does not exist, the use of telematics can be made legitimate by the necessary business purpose:	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the tasks or business purposes of the bodies involved	require	require	Plur	require	conj	However, this shall only apply if the interests of those concerned are protected and the tasks or business purposes of the bodies involved so require it.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your mate	has	have	Sing	have	aux	Even if you or your mate has had an affair, it is possible to repair the damage and have a loving relationship.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your footwear or boots	start	start	Plur	start	advcl	Just whenever your footwear or boots start having comfy you recognize a break up about the side from the sole.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Chocolate or Xocolatl as it was called by the Aztecs	means	mean	Sing	mean	root	Chocolate or Xocolatl as it was called by the Aztecs means food for the gods or gods food.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A day trip or overnight stay	rewards	reward	Sing	reward	root	A day trip or overnight stay rewards travellers who are tired of the big-name beach destinations.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any leaves or branches	are	be	Plur	position	cop	If you spot a likely looking bloom that is starting to open, check to see if any leaves or branches are in a position to damage it.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	advcl	Each speaker receives three minutes, but that time can be extended if he or she has additional points to make.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you and / or someone you know	have	have	Sing	give	aux	If you and/or someone you know have given monies in consideration of receiving legal title(s) and/or infrastructure improvements to a lot and/or lots located in or near San Felipe, Baja California, Mexico, but have yet to receive the promised title(s) and/or improvements, please read this information as you may be eligible for compensation and/or other legal and administrative remedies.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Puffy eyes or under eyes bags	is	be	Sing	problem	cop	Puffy eyes or under eyes bags is the most common cosmetic problem faced by many people.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the mixture or any juice	enters	enter	Sing	enter	acl	In the event of the mixture or any juice enters your eyes, quickly splash cold water on your eyes and visit your doctor if the burning persists.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Personal Pronoun	a friend or loved one	wins	win	Sing	win	advcl	Either way, in the case that you win the 1.4 BILLION dollar lottery, I’m just gonna go ahead and put in some requests, in case a friend or loved one wins some money.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	modification or Disapplication	is	be	Sing	procedure	cop	In exceptional circumstances we may decide that modification or Disapplication is the correct procedure to follow.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hyperglycaemia , or raised blood sugar ,	is	be	Sing	effect	cop	Hyperglycaemia, or raised blood sugar, is a common effect of uncontrolled diabetes and over time leads to serious damage to many of the body’s systems, especially the nerves and blood vessels.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your home or business	gets	get	Sing	get	ccomp	You can feel confident about hiring a reputable team to make sure that your home or business gets back to looking the way that it did before it was damaged by water.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your staff	require	require	Sing	require	acl:relcl	One of our onsite novice forklift training specialists will come to you in Waltham Forest at your premisis to carry out the novice forklift training course you or your staff require.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	PR firms or corporate publicists	generate	generate	Plur	generate	root	Under pressure to produce media exposure of any kind, PR firms or corporate publicists sometimes generate a placement first, and then attempt to figure out a way to leverage (or “merchandise”) that publicity.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the light or ray that would simply remove her from where she stood right in front of their eyes	hit	hit		hit	ccomp	I do know these events happened as she has had witnesses to her abductions by people who have seen the light or ray hit her that would simply remove her from where she stood right in front of their eyes.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Foreign Exchange trading , or simply Forex ,	is	be	Sing	market	cop	Foreign Exchange trading, or simply Forex, is the world's largest financial market with over $5 trillion daily trading.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	some boy or a girl making rabbit ears with her fingers behind the head of her best friend	making	make		make	advcl	Smith scans the entire class to prevent the picture being ruined by some boy making a goofy face or a girl making rabbit ears with her fingers behind the head of her best friend.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the customer or the business	knowing	know		know	advcl	An example is the Man-in-the-Middle (MiTM) attack, where data can be collected along an Internet path before being connected to its destination without the customer or the business knowing until it’s too late.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	their builders or suppliers	drive	drive	Plur	drive	ccomp	They are a really good way for customers to ensure their builders or suppliers drive through with anything they require.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	CLA or Conjugated Linoleic Acid	is	be	Sing	acid	cop	CLA or Conjugated Linoleic Acid is a naturally occurring fatty acid found in animal tissue and food sources such as beef, chicken, eggs and various dairy products.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Turmeric , or rather curcumin , the orange - yellow component of the spice ,	is	be	Sing	immunomodulator	cop	Turmeric, or rather curcumin, the orange-yellow component of the spice, is a strong immunomodulator which means it has the ability to either stimulate or inhibit the expression of cytokines in our immune system.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the homeowner or their heirs	sell	sell	Plur	sell	advcl	If the homeowner or their heirs sell the home within five years of project completion, Rebuilding Together Nashville will be paid back in full from the proceeds from the home sale.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Any further questions or concerns	feel	feel		feel	root	Any further questions or concerns, please feel free to contact us.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the infant or the child	interacts	interact	Sing	interact	advcl:relcl	4) Explain how the infant or the child interacts with the caregiver.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	Direct or representative	work	work	Plur	work	root	Direct or representative work perfectly in nations less than 5 million.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your colleagues	need	need	Plur	need	csubj	It may be that you or your colleagues need some extra workplace resources.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the assessment or fine	becomes	become	Sing	become	acl:relcl	1. The association has a lien on a unit for any assessment levied against that unit or fines imposed against its unit owner from the time the assessment or fine becomes due.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	difference of times ( DOE ) or new dozen	is	be	Sing	reduction	cop	In ordinary graphite, difference of times( DOE) or new dozen is the reduction of any study browser obeys where analysis is financial, whether under the schematic investment of the world or not.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Remaining files or windows registry	are	be	Plur	go	aux	Remaining files or windows registry are going to be actually left in your personal computers after uninstalling program, which will definitely decrease your computer system as time goes on.	c4-train.00001-of-01024_parsed_xac.conllu
