experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	too many homeowners or landlords	struggle	struggle	Plur	struggle	advcl	Property tax revenue can dip if too many homeowners or landlords struggle to make mortgage payments.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	assume	aux	Some scammers assume a real identity, so when you try to verify, you verify the identity that he or she has assumed, and this is designed to even increase your trust even more.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	" vibration or strain " on the fiber	is	be	Sing	change	cop	What Biondi's team realized is that "vibration or strain" on the fiber changes the backscatter signal and this can be monitored.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Wear on one side , or not enough wear along both sides of your tire	indicates	indicate	Sing	indicate	root	Wear on one side, or not enough wear along both sides of your tire also indicates a problem.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	their trade show or expo	is	be	Sing	success	cop	We work with all of our customers to provide the service needed to ensure their trade show or expo is a success.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	one person ’s thoughts or emotions	affecting	affect		affect	acl	Norman’s what goes between examines relationships, loss, attraction and decision as it physically explores the phenomenon of one person’s thoughts or emotions affecting another’s mood, otherwise known as emotional contagion or synchrony.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	3	Plur	Not Pronoun	they or their siblings	are	be	Plur	participate	aux	Students are given priority if they previously attended public schools identified as one of the lowest-performing under the District of Columbia’s accountability system or if they or their siblings already are participating in the program.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	you attorney or accountant	have	have	Plur	have	ccomp	When you are going to a meeting with the IRS, you don't require that you attorney or accountant have no more than six years experience.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	passengers - or investigators -	solve	solve		solve	acl	Starting in April, and running through November, the murder mystery train departs the station for a night of wine, fine dining, prohibition-era clothing, and a three-hour window for passengers - or investigators - to solve a murder before the guilty party escapes.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	viewer or listener	encounters	encounter	Sing	encounter	advcl	We explore the “structure” of the comic moment as viewer or listener encounters surprise, transgression or enchantment, especially in 20th-century comedy, and the affectivity of the comic encounter from pure “clowning” to savage social commentary.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an instructor or fellow student	has	have	Sing	respond	aux	The technology remembers right where you left off and alerts you when an instructor or fellow student has responded to your questions or comments.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Your potential date or match	is	be	Sing	browse	cop	Your potential date or match is a browse away on Turkish Dating.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your tub or shower	discards	discard	Sing	discard	ccomp	This is an important training that ensures that your tub or shower so that it discards the old, worn out and outdated look for a breathtaking and refreshing replacement shower doors.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	have	aux	Your cat’s quality of life can be greatly improved with this treatment if he or she is having such condition.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	He or she	serves	serve	Sing	serve	root	He or she serves as a facilitator when you need someone who has no personal interest in your divorce.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	He or she	presents	present	Sing	present	root	He or she only presents you with the options, asks questions, and encourages you to find the solution that works best for both of you.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	CBD oil or cannabidiol	is	be	Sing	constituent	cop	CBD oil or cannabidiol is a naturally occurring cannabinoid constituent of cannabis with a long list of healthful benefits.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	the police or Driver and Vehicle Standards Agency ( DVSA )	suspect	suspect	Plur	suspect	advcl	If the police or Driver and Vehicle Standards Agency (DVSA) suspect a car of having illegally tinted windows, they'll measure the level of light passing through the glass with special equipment.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	These complications or comorbidities	cause	cause	Plur	cause	root	These complications or comorbidities cause problems for the patients like difficulty in food intake and neuropathic pain which can shoot up from the tip of the toes to the knees.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	his disease or condition	reaches	reach	Sing	reach	advcl	Basically, these decisions revolve around the wishes of the dying patient as far as treatment is concerned in case his disease or condition reaches a terminal stage or he is eventually reduced into a permanent vegetative state.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The immature dragonfly or nymph	requires	require	Sing	require	root	The immature dragonfly or nymph then requires water to grow and undergo metamorphosis into its adult state.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	advcl	In the past it was hard to have the runner-up be the Bachelor or the Bachelorette, because he or she has to sit there and tearfully ask what went wrong on the After The Final Rose special and then spin around and say how excited he or she is about their new season.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	side	cop	Stores often call in the delivery director, if he or she is from the design side, at the time of sale, to help the customers make better choices.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	So - called “ sovereign - impaired ” entities or securities	are	be	Plur	that	cop	So-called “sovereign-impaired” entities or securities are those whose governing legal regime does not meet Alpha Concord Free Economic Zone Standard 23.1 where foreclosure is concerned, impairing legal recovery in the event of default.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The rated entity or security	is	be	Sing	default	cop	The rated entity or security is in default, and no longer eligible for exchange trading.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The law or ' status quo '	thinks	think	Sing	think	root	The law or 'status quo' thinks you should keep your assets worth, and what you want or need counseling is not in tip, finding a job to borrow small amount of coverage offered to clients who are on a daily basis.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	believes	believe	Sing	believe	advcl	If he or she believes the offers made are reasonable, the mediator will try to push the parties toward settlement.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Not all things or creatures	do	do	Plur	do	root	Not all things or creatures do well under intense sunlight and heat.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	hydrolysis or saccharification	is	be	Sing	step	cop	Generally, hydrolysis or saccharification is a step in the degradation of a substance OR in the language of chemistry “The reaction of cation and anion or both with water molecule due to which pH is altered, cleavage of H-O bond in hydrolysis takes place.”	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an amendment or removal of some parts of the constitution	be	be		be	xcomp	"I’m of the mind that there was a consistent position [expressed by experts who appeared before the committee] that, in order for things to change, there needs to be an amendment or removal of some parts of the constitution," Mr Buchholz told Fairfax Media.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Published mugshots and / or arrest records of PATURZO , VINCENT MICHAEL	are	be	Plur	record	cop	Published mugshots and/or arrest records of PATURZO, VINCENT MICHAEL are previously published records of:an arrest, an indictment, a registration, the deprivation of libery or detention.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The mugshots and / or arrest records of PATURZO , VINCENT MICHAEL published on madisonarrests.com	are	be	Plur	indication	cop	The mugshots and/or arrest records of PATURZO, VINCENT MICHAEL published on madisonarrests.com are in no way an indication of guilt and they are not evidence that an actual crime has been comitted.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	decay or injury	cause	cause	Plur	cause	advcl	When decay or injury cause irreversible damage to your tooth’s nerve supply, our dentist may recommend root canal therapy.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	smokes	smoke	Sing	smoke	advcl	And if you or someone you know smokes cigars, you know how overpowering the smell can be.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	goes	go	Sing	go	advcl	For example, a mobile customer is likely to be looking for quick gratification when he or she goes online to search for the telephone number of a restaurant.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	ccomp	This rule allows the Medicaid applicant to transfer income to the non-applicant spouse to ensure he or she has sufficient funds with which to live.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Medicaid applicant or their spouse	lives	live	Sing	live	ccomp	Exemptions include personal belongings, household furnishings, an automobile, irrevocable burial trusts, life insurance policies (total face value limit of $10,000, as of 2019), and one’s primary home, given the Medicaid applicant or their spouse lives in the home and the home is valued under $585,000 (in 2019).	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my son or daughter	Is	be	Sing	chatbot	cop	Is my son or daughter a chatbot?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Fabric or Fiction	makes	make	Sing	make	root	Fabric or Fiction makes cute fall-themed bunting banners.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	ccomp	When I see a parent who is having trouble, I tell the parent what a beautiful family he or she has.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	she or he	has	have	Sing	handle	aux	When you fulfill the legal representative for the very first time, inquire about his area of method and the kinds of cases she or he has actually handled.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	no credit reporting agency or creditor	is	be	Sing	go	aux	Without a police report, no credit reporting agency or creditor is going to take you seriously and you will not get very far in getting your credit cleaned up.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	True detachment or true non-attachment	is	be	Sing	plunge	aux	True detachment or true non-attachment is really plunging in and doing something with your whole heart, giving yourself totally to the act, totally to the person or totally to the situation and not holding anything back, doing whatever you are doing completely and then letting go.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Rinderpest , or ‘’ cattle plague ’’ ,	is	be	Sing	disease	cop	13 August 2015 - Rinderpest, or ‘’cattle plague’’, is an acute, highly contagious disease affecting several species of wild and domestic cloven-hoofed animals, notably cattle and buffalo.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a better thought out plan or model	trumps	trump	Sing	trump	root	That is, a better thought out plan or model trumps all others.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	TED conferences or Barcamps	tend	tend	Plur	tend	root	TED conferences or Barcamps tend to produce this very active engaged community while they’re at the event, then they generally leave feeling energized but with no way to continue the conversation or to reconnect with the speakers or attendees.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	only 10 or 15 of them	hold	hold	Plur	hold	conj	Until 1882, the Jews of the vicinity of Bakhmut rented land for cultivation; but since the law of May 3, 1882, only 10 or 15 of them hold land in Christians' names and sublet it to peasants.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	prepare	aux	If the owner is feeding a large puppy or several puppies, it is possible that he or she is frequently preparing kibble in small quantities, making it inconvenient to feed.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	any bitterness or condemnation that they respond to these words with ,	is	be	Sing	voice	cop	I know that any bitterness or condemnation that they respond to these words with, is the voice in their head of the God they believe—and I understand.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Pronoun	This or “ TAT ”	includes	include	Sing	include	root	This or “TAT” includes all engagement metrics that Facebook allows – liking a post, sharing it, commenting, presumably any liking per comment and *liking a page*.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The doors or openings	are	be	Plur	"	cop	The doors or openings are 2-1/2" in diameter and can be made with an expansion bit or a key-hole saw.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	struggle	struggle	Sing	struggle	advcl	If you or a loved one also struggle with addiction, you too can find treatment.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Your employees or members	serve	serve	Plur	serve	root	Your employees or members serve as mentors and mentees in the program.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The period or full stop at the conclusion of the final sentence	encapsulates	encapsulate	Sing	encapsulate	root	The period or full stop at the conclusion of the final sentence silently encapsulates the common phrase: “it is what it is,” i.e. let us say no more.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Provitamin B5 or D Panthenol	helps	help	Sing	help	root	Provitamin B5 or D Panthenol helps hair to stay soft and elastic.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Inefficient mechanisms — or ones trained on the street —	are	be	Plur	waste	cop	Inefficient mechanisms — or ones trained on the street — are a waste of money.	c4-train.00002-of-01024_parsed_xab.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either the Board of Supervisors or the PWA	engage	engage	Plur	engage	acl	There is little evidence that either the Board of Supervisors or the PWA engage in long-range planning for roads, water supply or wastewater.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the site or destination	does	do	Sing	have	aux	If a large number of visitors are accessing a site or particular destination at the same time, your connection will be affected if the site or destination does not have sufficient capacity to serve all of the visitors.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Vergne or Barolo on BB basis	starts	start	Sing	start	root	Vergne or Barolo on BB basis Today’s itinerary starts with a transfer to Roddi.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	Does	do	Sing	mention	aux	Does he or she mention the brand names of the appliances?	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	a matching peripheral or two from the company 's arsenal	seems	seem	Sing	seem	conj	It is always nice to maintain continuity between components, and if you're a fan of MSI's hardware and Mystic Light effects, a matching peripheral or two from the company's arsenal seems a logical next move.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A missing tooth or set of teeth	is	be	Sing	problem	cop	A missing tooth or set of teeth is a problem that you will likely have to deal with for the rest of your life.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a certain page or a photo	has	have	Sing	have	advcl	However, people do not trust everything that comes up in social media they do only if a certain page or a photo has several likes or followers.	c4-train.00002-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	protein window or eat too that can cause the symptoms	Helps	help	Sing	help	parataxis	These medications are extremely safe, protein window or eat too that can cause the symptoms C Helps protect the body.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	1	UNK	2	Even I or you	be	be		want	xcomp	Even I or you want to be.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the look or design of the product	has	have	Sing	change	aux	Product packaging sometimes changes before we have a chance to update a product photo, and in an effort to get an item listing on our website we may use photos from previous years even if the look or design of the product has changed.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the claim or cause of action	arises	arise	Sing	arise	advcl	Any cause of action or claim you may have with respect to the site (including but not limited to the purchase of Premium Cigar Services products) must be commenced within one (1) year after the claim or cause of action arises.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Transparent sails or acrylic panels	provide	provide	Plur	provide	root	Transparent sails or acrylic panels provide some protection, whereas, vines and shade cloth offer minimum protection, but are cheap, lightweight and eye-appealing.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your browser or device	allows	allow	Sing	allow	advcl	When your browser or device allows it, we use both session cookies and persistent cookies to better understand how you interact with our services, to monitor aggregate usage patterns, and to personalize and otherwise operate our services such as by providing account security, personalizing the content we show you including ads, and remembering your language preferences.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Any bacteria or yeast that are present in the urine sample	grow	grow	Plur	grow	root	Any bacteria or yeast that are present in the urine sample grow over the next 24 to 48 hours as small circular colonies.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	receives	receive	Sing	receive	advcl	A prenuptial agreement can be drafted to waive a party’s right to at least one-third of the estate, as long as he or she still receives some part of the estate.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Internet of Things , or IoT for short ,	is	be	Sing	we	cop	The Internet of Things, or IoT for short, is all around us.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Modem or Broadband Modem	is	be	Sing	device	cop	A Modem or Broadband Modem is a hardware device that connects a computer or router to a. meaning that the device transmits data in an intermittent stream of small.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a platter of heirloom tomatoes drizzled with olive oil and sherry vinegar or a salad of sliced romaine paired with torn mint leaves and diced ricotta salata dressed in lemon and oil	are	be	Plur	option	cop	I added cooked sugar snaps sprinkled with fleur de sel to round out the offerings, but a platter of heirloom tomatoes drizzled with olive oil and sherry vinegar or a salad of sliced romaine paired with torn mint leaves and diced ricotta salata dressed in lemon and oil are other tempting options.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the success or lack thereof in regards to these two campaigns	comes	come	Sing	come	root	To me, the success or lack thereof in regards to these two campaigns comes down to objective and clarity: with the "Make Dinner Happen" campaign, our only real objective besides subscription sales was brand cohesion, as we felt our customers wanted a unified brand.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you love	is	be	Sing	need	cop	If you or someone you love is in need of advice for tax related issues or would like to review your outstanding debts, fill out the form at the top of the screen.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	DQFanSurvey or DQFanFeedback	is	be	Sing	survey	cop	If you see, DQFanSurvey or DQFanFeedback is a legal Dairy Queen customer satisfaction survey held to gather DQ customers’ feedback.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your mate or even a good neighbor ,	has	have	Sing	have	advcl	When your mate or even a good neighbor has a birthday party, surprise him, giving the fellow a package with the chosen Poker T-shirt wrapped in it.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	UAB or Georgia Tech	start	start		start	xcomp	Would also be great to see UAB or Georgia Tech start programs.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your business	has	have	Sing	have	advcl	If you or your business has a personal connection to the tragedy, it’s usually okay to talk about that.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	True	Sing	Not Pronoun	Sing	Not Pronoun	Neither EFI inyection or DSDT inyection	works	work	Sing	work	root	Neither EFI inyection or DSDT inyection works with FERNI 2.0.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	Port wine stains ( or nevus flammeus )	are	be	Plur	malformation	cop	Port wine stains (or nevus flammeus) are a congenital malformation of blood vessels that shows up as a dark red to purple stain on the skin, and they are very common on the face.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Mlilwane , or “ little fire ” in the local siSwati language ,	lies	lie	Sing	lie	root	Mlilwane, or “little fire” in the local siSwati language, lies in the Ezulwine Valley (Valley of the Heavens).	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A faulty development of or damage to motor areas in the brain that disrupt the brain 's ability to control movement and posture ,	is	be	Sing	issue	cop	A faulty development of or damage to motor areas in the brain that disrupt the brain's ability to control movement and posture, is the underlying issue in a cerebral palsy diagnosis.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	When one particular individual is coaching and presenting to the public a ring full of elephants or cantering horses, he or she has to speak more than music and spot the whip in front of the lead animal to get the entire line to change manoeuvres.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	environmental crime or human rights harm	occur	occur	Plur	occur	advcl	These barriers are even almost insurmountable when environmental crime or human rights harm occur through the activity of transnational corporations abroad.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Personal data , or personal information ,	means	mean	Sing	mean	root	Personal data, or personal information, means any information about an individual from which that person can be identified.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or two of which	require	require	Plur	require	acl:relcl	B: Notes contain at least 5 relevant questions, one or two of which require higher level thinking skills.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	give	aux	A person who has been educated within the regulation will always be addressed as a lawyer, even if he or she does not give authorized recommendation to other people.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the ROA or Return on Assets	stands	stand	Sing	stand	ccomp	Taking a look at some key metrics and ratios for Bourbon Corporation (TSE:2208), we note that the ROA or Return on Assets stands at 0.045944.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	NGO’s or State - Owned Banks	are	be	Plur	give	aux	NGO’s or State-Owned Banks are giving main concern to finance the project.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Spot metering on the face ( or very close up metering with normal meter )	is	be	Sing	thing	cop	Spot metering on the face (or very close up metering with normal meter) is about the only thing that really works in that situation.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Kefta ( or kofta )	is	be	Sing	meatball	cop	Kefta (or kofta) is a popular seasoned meatball that is much loved by the locals, and it is one of Morocco’s most popular fast foods.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The first player or team to win six games , provided you keep two of difference from the opposing team	wins	win	Sing	win	root	The first player or team to win six games, provided you keep two of difference from the opposing team wins the set.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The repeal ( or near - repeal ) of the estate tax	is	be	Sing	part	cop	The repeal (or near-repeal) of the estate tax is by no means the largest part of the Republicans' tax plans, but it is at the philosophical core of their anti-tax efforts.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a building , or even an old fence ,	protects	protect	Sing	protect	advcl	If a building, or even an old fence, protects it from this direction, your garden will be helped along wonderfully, for an early start is a great big factor toward success.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	a contract or informally known as an agreement in some jurisdictions	is	be	Sing	agreement	cop	We provide a variety of free and printable contract templates for you in common law legal systems, a contract or informally known as an agreement in some jurisdictions is an agreement having a lawful object entered into voluntarily by two or more parties, each of whom intends to create one or more legal obligations between them.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Many people ( or : philosophers )	think	think	Plur	think	root	Many people (or: philosophers) think that being a good person is something that you can just sit in room and think about to understand.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	You or a Loved One	Are	be	Plur	victim	cop	What if You or a Loved One Are The Victim of Surgical Malpractice?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Dianabol , or D- bol ,	is	be	Sing	compound	cop	Dianabol, or D-bol, is a solid steroid compound efficient in creating huge gains in muscular tissue mass.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Dianabol , or D- bol ,	is	be	Sing	material	cop	Dianabol, or D-bol, is a solid steroid material capable of creating huge gains in muscular tissue mass.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved	needs	need	Sing	need	advcl	If you or a loved needs an emergency dentist in Ridgefield, we encourage you to contact Ridgefield Perfect Smile Center.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	vehicles or equipment	surpass	surpass	Plur	surpass	advcl	Paying attention to idle reports and alerts allows organizations to act as soon as vehicles or equipment surpass acceptable thresholds.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	is	be	Sing	suffer	aux	If you or someone you know is suffering from depression or anxiety, contact Beyond Blue https://www.beyondblue.org.au/.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your whole house or company	needs	need	Sing	need	acl:relcl	We are as invested in this as you are and will make sure your system provides you with the power and energy your whole house or company needs.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The VPA or Virtual Personal Assistant	is	be	Sing	gain	aux	The VPA or Virtual Personal Assistant is gaining popularity in the virtual assistant market.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	a typographical error or two	has	have	Sing	slip	aux	Every effort has been made to insure the accuracy of the formulas however, it is possible that a typographical error or two has slipped in.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	khakis or black slacks with a polo or cotton button down shirt	is	be	Sing	option	cop	For men, khakis or black slacks with a polo or cotton button down shirt is a sharp option.	c4-train.00002-of-01024_parsed_xab.conllu
