experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	whose form or behavior	facilitates	facilitate	Sing	facilitate	acl:relcl	Any animal whose form or behavior facilitates the avoidance of predators or escape when attacked by predators will have a greater probability of surviving to breed and therefore greater probability of producing offspring (i.e., fitness).	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Surprise fees or charges on your bill	are	be	Plur	thing	cop	Surprise fees or charges on your bill are not things you’re ever going to find when working with us.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	these bubbles or knobs	accentuate	accentuate	Plur	accentuate	conj	The section of its torso that is devoid of the rings is adorn with six appendages, and each appendage is graced with a small spherical knob, which some folks describe as an air bubble, and these bubbles or knobs accentuate the gyrations of those appendages.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A parent or guardian	are	be	Plur	person	cop	A parent or guardian are often people that students will use as a co-signer on their application.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your husband 's custody / parenting time judgment or order	has	have	Sing	have	advcl	Unless your husband's custody / parenting time judgment or order has a "parental preference" provision stating that if a parent cannot care for the child or children during his/her normal parenting time he/she must give first preference to the other parent, then the mother cannot insist that the children be in her care if your husband is out of town on business.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The SQL , or structured query language ,	is	be	Sing	what	cop	The SQL, or structured query language, is what allows the application tier to search the database and read or write to it.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Acute tote bag or backpack	completes	complete	Sing	complete	root	Acute tote bag or backpack completes the look and holds all the stuff you may need.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or two of the forces	govern	govern	Plur	govern	conj	Every action, every happening, every thing in the world is caused by the interactions of these five forces, but, generally, one or two of the forces so strongly govern a particular activity that the rest are overshadowed.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or more of the above observed holidays	happens	happen	Sing	happen	advcl	*A floating holiday may occur if one or more of the above observed holidays happens to fall on a previously-scheduled business day closure (such as a Sunday).	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	issues or opportunities	arise	arise	Plur	arise	advcl	We will leave you with takeaway tips to continue to grow and we’re here to help with follow up coaching when issues or opportunities arise.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Ex Anima , or “ from the soul ” in Latin ,	is	be	Sing	series	cop	Ex Anima, or “from the soul” in Latin, is a series of wines from Wrath that feature minimal wine making intervention and no new oak.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Authors - and / or their publishers -	decide	decide	Plur	decide	root	Authors - and/or their publishers - decide if a book will be in the program.	c4-train.00001-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Bottles of water or diluting juice – made up with cheap supermarket carbonated table water if your crowd like a bit of fizz –	cost	cost	Plur	cost	root	Bottles of water or diluting juice – made up with cheap supermarket carbonated table water if your crowd like a bit of fizz – cost pennies.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	do	advcl	If your doctor hasn’t treated a symptom of yours that is really disrupting your life, you must push until he or she does.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a virus or infection	comes	come	Sing	come	advcl	Some people suffer from chronic nasal symptoms, usually resulting from continued inflammation in the nose, and others are glad to see these symptoms end as a virus or infection comes to a close.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a glass dome , or rather a driver ’s helmet ,	highlights	highlight	Sing	highlight	acl:relcl	A figure sits in the cockpit, where a glass dome, or rather a driver’s helmet, highlights the thrumming escapement.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	not every chiropractor or functional neurologist	offer	offer	Plur	offer	root	So, not every chiropractor or functional neurologist offer these tests.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Biologists and / or volunteers	care	care	Plur	care	root	Biologists and/or volunteers care for the rescued corals, monitoring their health and growth.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A brand or brand name	is	be	Sing	trademark	cop	A brand or brand name is simply a trademark.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the goods or services	come	come	Plur	come	ccomp	In other words, the brand name confirms that the goods or services come from the company that owns the rights in that brand.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The customer value or goodwill of any business	resides	reside	Sing	reside	root	The customer value or goodwill of any business resides in its brand name and therefore it is essential for any business, whether a start-up or an established business to register its brand name, designs and logos as registered trademarks.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Personal Pronoun	So who or what	is	be	Sing	champion	cop	So who or what is an energy champion?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	whose creativity or innovation	blossoms	blossom	Sing	blossom	acl:relcl	At the same time, the number of people whose creativity or innovation blossoms out and becomes useful to the society is very less.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hydraulic fracturing , or fracking ,	fractures	fracture	Sing	fracture	root	Hydraulic fracturing, or fracking, technology fractures rock formations with pressurized liquid.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	performs	perform	Sing	perform	conj	Likewise, if a student feels anxiety going into an exam, but yet he or she still performs well, the student will assume (on some level) that anxiety contributed to the good performance.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your experience or knowledge of the problem as a team	's	be	Sing	what	cop	What's your experience or knowledge of the problem as a team?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Medicaid or Medicare	pays	pay	Sing	pay	ccomp	Medicaid or Medicare generally pays about $4,000 a month per resident, Dean said.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Uluru , or Ayers Rock ,	is	be	Sing	monolith	cop	Uluru, or Ayers Rock, is a massive sandstone monolith in the heart of Australia’s arid “Red Centre”.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	land records , or deeds , as they are most often called ,	date	date	Plur	date	root	In Massachusetts, land records, or deeds, as they are most often called, date back to the early part of the seventeenth century.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	does	do	Sing	do	advcl	Take advantage of this native intelligence and do not punish your dog when he or she does something bad.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	The association or associations	hold	hold	Plur	hold	root	(1) The association or associations hold regular meetings, not less than annually, to further purposes of the members.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the association or associations	collect	collect	Plur	collect	root	(2) Except for credit unions, the association or associations collect dues or solicit contributions from members.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the association or associations	do	do	Plur	satisfy	aux	Thirty days after that filing the association or associations shall be deemed to satisfy these organizational requirements, unless the commissioner makes a finding that the association or associations do not satisfy those organizational requirements.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Pronoun	anyone or perhaps the staff	tend	tend	Plur	tend	acl:relcl	The item doesn’t really record the tasks that anyone or perhaps the staff tend to be personally working on, for each se, yet provides your good treatment to always keep formal data of operate completed.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	treatment or harm reduction	do	do	Plur	exist	aux	But they often do so out of necessity, sometimes to support drug problems where treatment or harm reduction services don’t exist and, too often, to support families or just survive in a system which discriminates by race, gender, sexuality and economic status, and robs anyone with a criminal record of opportunities.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	These pull backs or retracements	offer	offer	Plur	offer	root	These pull backs or retracements actually offer professional traders with a much better price at intraday trading mindset, and we have just the approach to continuation of the move.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An MLA – or Member of the Legislative Assembly –	is	be	Sing	representative	cop	An MLA – or Member of the Legislative Assembly – is your elected representative in the Legislature of British Columbia.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	family disputes or spurious claims	threaten	threaten	Plur	threaten	advcl	When family disputes or spurious claims threaten the inheritance of a client, we take an active role in protecting our client’s rights through negotiation and, court action if need be, working closely with attorneys in the firm’s litigation department.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	officials or private citizens	do	do	Plur	monumentalise	aux	What aspects of the socialist path to modernity do officials or private citizens monumentalise, if any at all?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	mum or dad	are	be	Plur	oversee	aux	Many children will not brush their teeth in the correct manner for long enough unless mum or dad are overseeing things.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	mum or dad	have	have		have	conj	This makes everything easier, the dentist can carry out the examination and mum or dad doesnt have all the problems of a scared child.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	my teeth or scissors	need	need	Plur	need	parataxis	The only thing I can fault with this tape is that is can be a struggle to rip sometimes so occasionally my teeth or scissors need to come in to play.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	55 year old Horse Driving Coach or Instructor Benton Mcqueeney from North Vancouver	likes	like	Sing	like	root	55 year old Horse Driving Coach or Instructor Benton Mcqueeney from North Vancouver, really likes meditation, . and poker.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your opponent	activates	activate	Sing	activate	acl:relcl	Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	likes	like	Sing	like	acl:relcl	Does your child have a favourite character that he or she likes to dress up as?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the parent or caretaker	has	have	Sing	have	advcl	Shenhav says the second alert is meant as a back-up feature if the parent or caretaker has a problem with his cellphone, or, for example, goes into a meeting and leave the phone in his office.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a different parent or caregiver	takes	take	Sing	take	advcl	She said leaving children most often happens when the morning routine is altered – when a different parent or caregiver takes the children to day care – or when the driver is speaking on his phone as he parks the car.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	The next week or two	looks	look	Sing	look	root	The next week or two looks a little bumpy.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This Tamil Nadu State Certificate Attestation or Legalization	is	be	Sing	representation	cop	This Tamil Nadu State Certificate Attestation or Legalization is the true and accurate representation of the facts or authenticity of that specified Certificate of Tamil Nadu State.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a choice of action or an ingrained habit	advances	advance	Sing	advance	ccomp	I make more effective choices when I approach my daily routine mindfully and stop to consider whether a choice of action or an ingrained habit advances either my personal or business mission.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The small actions , or “ molecules , ” as Chris Brogan calls them , that shape our days	shape	shape	Plur	shape	root	The small actions, or “molecules,” as Chris Brogan calls them, that shape our days ultimately shape our lives.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	look	aux	Our focus is on clean looking, fast loading, website design and web page design with intuitive navigation and layout that enables the visitor to find what he or she is looking for quickly and easily.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Ursus or “ Roundhouse Bear ”	stands	stand	Sing	stand	root	Ursus or “Roundhouse Bear” stands as a sentinal for all those who enter Whistler’s roundhouse.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Weigh - Master and / or the Derby Committee	reserve	reserve	Plur	reserve	root	At time of weigh-in the Weigh-Master and/or the Derby Committee reserve the right to inspect, test, open, photograph (for publicity reasons and otherwise), hold or reject any fish entered.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	conj	I.e. such a person still has desires and, more specifically germane to this article, he or she also has a mind in which those desires arise.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the management or stakeholders	need	need	Plur	need	parataxis	Management Requirements: – In addition to the technical requirements for the RFP, the management or stakeholders need to be consulted.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	3	Plur	Not Pronoun	They , or their successors	do	do	Plur	do	root	They, or their successors, still do.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	wants	want	Sing	want	acl:relcl	This makes it easy for a user to have a basic idea of the person he or she wants to make friends or have a video chat with.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	human interaction or socialization	becomes	become	Sing	become	root	With all these sites like Omegle, human interaction or socialization becomes easy and possible irrespective of the country.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	no legitimate grounds or obligations to obtain the data ( e.g. , according to tax - law regulations )	exist	exist	Plur	exist	advcl	If this purpose no longer applies, we fundamentally delete or anonymize the data again insofar as no legitimate grounds or obligations to obtain the data (e.g., according to tax-law regulations) exist.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	an obligation to retain data or a legitimate reasons for storage	exists	exist	Sing	exist	advcl	In case an obligation to retain data or a legitimate reasons for storage exists, we delete or anonymize the data after the certain expiration of the legitimate grounds and/or obligation to retain the data.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your browser	deletes	delete	Sing	delete	advcl	Please note that you must repeat the abovementioned cookie settings if you or your browser deletes cookies.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the owner or operator	concludes	conclude	Sing	conclude	advcl	The new rules require the owner or operator of an underground storage tank to prepare and submit a response action outcome (RAO), prepared pursuant to ARRCS, to the DEP along with the site investigation report, even if the owner or operator concludes in the site investigation report that no further remediation is required.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the earlier reference or knowledge	is	be	Sing	art	cop	In each of these three cases we would say that the earlier reference or knowledge is prior art that prevents a patent from now issuing.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your reps	are	be	Plur	travel	aux	In the event that you or your reps are traveling to fight areas, operating in hazardous countries and furthermore high risk remote locations, insurance techniques come to cover a full extent of event or specific requirements.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Little Miami Bike Trail , or Loveland Bike Trail as it is commonly referred to	is	be	Sing	trail	cop	The Little Miami Bike Trail, or Loveland Bike Trail as it is commonly referred to, is a multipurpose trail, please be courteous to others including hikers and skaters.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	All organized activities or events	require	require	Plur	require	root	All organized activities or events require a special permit.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	works	work	Sing	work	acl:relcl	Send me photos of the tattoos you'd like me to feature (the higher resolution, the better) and don't forget to let me know the name of your tattoo artist if you have it, as well the name of the shop he or she works out of.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	known or unknown risks or uncertainties	materialize	materialize	Plur	materialize	conj	If underlying assumptions prove inaccurate or known or unknown risks or uncertainties materialize, actual results could vary materially from the expectations and projections of Janssen Research Development, LLC and/or Johnson Johnson.	c4-train.00001-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	our children ’s skills , or lack thereof ,	determine	determine	Plur	determine	ccomp	After she was born I realized, our children’s skills, or lack thereof, determine how we are perceived as parents.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Plur	1	you or we	think	think	Plur	think	acl:relcl	You may ask us, or we may ask you, to correct information you or we think is inaccurate, and you may also ask us to remove information which is inaccurate.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Personal Pronoun	Amazon or whoever	strips	strip	Sing	strip	advcl	Sure, it’s work chump change after Amazon or whoever strips off their cut.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	each member or group	casts	cast	Sing	cast	root	No, each member or group casts a single vote.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Financing - or the lack of it -	depends	depend	Sing	depend	root	Financing-or the lack of it-depends on this number.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Component A ( or the complete DNA of single component members )	has	have	Sing	have	root	Component A (or the complete DNA of single component members) typically has 6 open reading frames, 2 in the virion sense (one of which encodes the coat protein) and 4 in the complementary sense, most of which are involved in virus replication.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	which card or birthday gift	send	send		send	ccomp	It's from a friend or loved one's birthday and is not able to decide which card or birthday gift to send?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Informatics — or the science of processing and storing data —	is	be	Sing	become	aux	Informatics — or the science of processing and storing data — is becoming an in-demand requirement for nurses both newly graduated and experienced.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Creative meetings or strategic planning sessions	benefit	benefit	Plur	benefit	root	Creative meetings or strategic planning sessions often benefit from some added atmosphere in the space itself.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a bias or prejudiced	operates	operate	Sing	operate	ccomp	2. The more strongly we feel about something, the more likely a bias or prejudiced operates.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the obligee or the child ( ren )	is	be	Sing	recipient	cop	B. If the obligee or the child(ren) is a recipient of child support enforcement services under Title IV, Part D of the Social Security Act and Article X of the Illinois Public Aid Code, the obligee or representative of the public office shall mail a copy of the support Order to the Department of Healthcare and Family Services.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Flyers ’ ( or Phillies ) plan or philosophy	is	be	Sing	what	cop	I don’t have a clue what the Flyers’ (or Phillies) plan or philosophy is.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This percentage or " rate " stat	is	be	Sing	one	cop	This percentage or "rate" stat is an easy one to calculate.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	grandma or grandpa	respond	respond	Plur	respond	advcl	The good news is if grandma or grandpa respond true to form, you may be looking at some sweet subsidies.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you love	has	have	Sing	have	advcl	The key component of all if you or someone you love has a drug abuse or addiction problem is to get it resolved right away, make calls and seek the advice of skilled addiction specialists and have an evaluation and treatment possibilities to ensure the greatest chance for a recovery.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Fire Safety Strategies ( or preliminary fire risk assessments )	do	do	Plur	vary	aux	Fire Safety Strategies (or preliminary fire risk assessments) do vary depending on the understanding or information available.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	e.g. fire fighting equipment or excess fire loading	are	be	Plur	example	cop	Moreover there may be risks that are presented by virtue that the building control process did not deal with them e.g. fire fighting equipment or excess fire loading are two examples but there may be others.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The duty of care , or duty as explained in the previous section ,	are	be	Plur	expectation	cop	The duty of care, or duty as explained in the previous section, are the legal or understood expectations that the childcare provider must meet while taking care of a child.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	3	Plur	Not Pronoun	they or their loved ones	have	have	Plur	suffer	aux	Therefore, we are dedicated to making sure that our clients receive the highest level of compensation for the injuries they or their loved ones have suffered.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the reason or situation	be	be		what	cop	Whereas Batman is strictly against killing anyone, no matter what the reason or situation be.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	summer or winter	arrives	arrive	Sing	arrive	advcl	Remember that making your lawn healthy before summer or winter arrives is a better preparation that will make your job easier, and you can do this by fertilizing your lawn in the spring and before winter comes.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	curiosity , or counterfactual information ,	arises	arise	Sing	arise	advcl	A bit of distance can give the interviewer license to request elaboration whenever curiosity, or counterfactual information, arises.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	she or he	shares	share	Sing	share	acl:relcl	A basic tenet of oral history interviewing is to grant each person the right to hold authority over the thoughts and perceptions she or he shares—a potentially frightening prospect within the art world, where the threat of misrepresenting a work’s provenance could have significant and messy implications.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the teeth or blades	impact	impact	Plur	impact	conj	In a single rotor crusher, the rotor turns and the teeth or blades impact the lumps, crushing them against the sizing screen or grid.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the teeth or blades	impact	impact	Plur	impact	conj	In a dual-rotor crusher, the intermeshing shafts counter-rotate and the teeth or blades impact the lumps, crushing them between the rotors, comb teeth, and then against the sizing screen or grid.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the more sunlight or ultraviolet rays	hit	hit	Plur	hit	advcl	In short, the more sunlight or ultraviolet rays hit the skin, the more vitamin D it produces.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Sunlight or natural light	is	be	Sing	resource	cop	Sunlight or natural light is a very important resource, albeit sometimes taken for granted.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Repurposed chick lit or things that did n’t sell before	are	be	Plur	Adult	cop	Repurposed chick lit or things that didn’t sell before aren’t New Adult.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Gliding or soaring	is	be	Sing	sport	cop	Gliding or soaring is an adventure sport or recreational activity where you fly a non powered fixed wing glider using natural air currents.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The words or terms used	seem	seem	Plur	seem	root	The words or terms used seem harmless.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone in your home	has	have	Sing	have	ccomp	If you suspect you or someone in your home has the flu, it is time to take action.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your sports club or event	Does	do	Sing	need	aux	Does your sports club or event need volunteers?	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	folders or steno pads ( with one column for teachers and one for parents )	convey	convey	Plur	convey	root	In others, folders or steno pads (with one column for teachers and one for parents) convey information back and forth.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	acquires	acquire	Sing	acquire	advcl	Likewise, if a child's family speaks a language other than English, you and the parents can set a goal together to help the child retain the home language as he or she acquires English.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Water or non -fat yogurt	are	be	Plur	option	cop	Water or non-fat yogurt are generally the best options as many pets will vomit up cow’s milk.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Adrian Dix or Dr. Henry	respond	respond	Plur	respond	advcl	If Adrian Dix or Dr. Henry respond, I will share.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Variations or maroon - like colors	include	include	Plur	include	root	Variations or maroon-like colors include burgundy, carmine, chestnut, falu red, and dark crimson."	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Not every beach or bay we ’ve snorkeled on Koh Tao	has	have	Sing	make	aux	Not every beach or bay we’ve snorkeled on Koh Tao has made this list.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	takes	take	Sing	take	acl:relcl	One never knows when the shot he or she takes will be the one that hits and leads to victory.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the player or partnership with the fewest cards	win	win	Plur	win	root	If no one can play, the player or partnership with the fewest cards win.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	management or the wait staff	makes	make	Sing	make	advcl	Quick, clear-headed and smart actions will ensure the safety and stability of any business - whether management or the wait staff makes those calls.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or the people you 're with	like	like	Sing	like	advcl	Not our first choice as far as bigger dishes good for sharing, but if you or the people you're with like to keep things simple, the chicken is a good idea.	c4-train.00001-of-01024_parsed_xab.conllu
